date,avg_sentiment,sentiment_std,headline_count,positive_count,negative_count,neutral_count,positive_ratio,negative_ratio
2020-06-26,0.453,0.39647919239223633,9,7,1,1,0.7777777777777778,0.1111111111111111
2020-06-27,-0.1678888888888889,0.6150372843260081,9,3,5,1,0.3333333333333333,0.5555555555555556
2020-06-28,0.10439999999999997,0.36657944417123134,10,4,2,4,0.4,0.2
2020-06-29,0.05786666666666666,0.5705161656238106,15,7,5,3,0.4666666666666667,0.3333333333333333
2020-06-30,-0.016222222222222225,0.653769985885284,9,3,3,3,0.3333333333333333,0.3333333333333333
2020-07-01,-0.4442727272727273,0.4842549103332027,11,1,7,3,0.09090909090909091,0.6363636363636364
2020-07-02,-0.1572,0.546236631088448,15,3,8,4,0.2,0.5333333333333333
2020-07-03,-0.25276923076923075,0.3970592218309828,13,1,6,6,0.07692307692307693,0.46153846153846156
2020-07-04,-0.08075000000000002,0.6614146635378272,8,3,4,1,0.375,0.5
2020-07-05,-0.04299999999999999,0.5952845958027135,9,4,4,1,0.4444444444444444,0.4444444444444444
2020-07-06,0.02066666666666665,0.607114706350181,6,2,3,1,0.3333333333333333,0.5
2020-07-07,-0.13062500000000002,0.512450119523842,8,2,4,2,0.25,0.5
2020-07-08,0.291,0.5668564633132448,9,5,1,3,0.5555555555555556,0.1111111111111111
2020-07-09,0.2828333333333333,0.3865340433476289,6,2,0,4,0.3333333333333333,0.0
2020-07-10,0.06887500000000002,0.6509407340808488,8,4,2,2,0.5,0.25
2020-07-11,-0.2638181818181819,0.5806399604198489,11,3,7,1,0.2727272727272727,0.6363636363636364
2020-07-12,0.07607692307692308,0.5439625387742648,13,6,5,2,0.46153846153846156,0.38461538461538464
2020-07-13,-0.05519999999999999,0.4684737986269883,5,1,1,3,0.2,0.2
2020-07-14,0.2113,0.4981041948115764,10,5,2,3,0.5,0.2
2020-07-15,-0.07600000000000003,0.5876268657348244,7,3,3,1,0.42857142857142855,0.42857142857142855
2020-07-16,0.12440000000000001,0.49500646460425146,15,5,2,8,0.3333333333333333,0.13333333333333333
2020-07-17,0.007800000000000007,0.5363801823333894,5,2,2,1,0.4,0.4
2020-07-18,0.01869230769230768,0.4944846449613619,13,4,4,5,0.3076923076923077,0.3076923076923077
2020-07-19,-0.0198,0.5438477728188285,10,4,4,2,0.4,0.4
2020-07-20,0.14166666666666666,0.5278514483404886,12,7,3,2,0.5833333333333334,0.25
2020-07-21,0.06799999999999999,0.6273390895945615,7,3,3,1,0.42857142857142855,0.42857142857142855
2020-07-22,-0.06344444444444444,0.5863469772905612,9,2,4,3,0.2222222222222222,0.4444444444444444
2020-07-23,-0.31892307692307686,0.4699426315233349,13,2,8,3,0.15384615384615385,0.6153846153846154
2020-07-24,0.24783333333333335,0.4013159791878653,12,6,2,4,0.5,0.16666666666666666
2020-07-25,0.2555,0.5028808435973107,8,4,1,3,0.5,0.125
2020-07-26,-0.1841666666666667,0.5936390878864587,6,1,3,2,0.16666666666666666,0.5
2020-07-27,0.05193333333333331,0.40978678544312475,15,6,4,5,0.4,0.26666666666666666
2020-07-28,-0.20329999999999998,0.5477039041915501,10,2,5,3,0.2,0.5
2020-07-29,-0.037666666666666654,0.5568761083041721,9,3,4,2,0.3333333333333333,0.4444444444444444
2020-07-30,0.07587500000000001,0.5959953109834721,8,3,3,2,0.375,0.375
2020-07-31,-0.009499999999999995,0.5877183484823807,8,3,3,2,0.375,0.375
2020-08-01,-0.5036,0.23973485353615148,5,0,4,1,0.0,0.8
2020-08-02,-0.04264285714285715,0.4613387887680571,14,3,4,7,0.21428571428571427,0.2857142857142857
2020-08-03,-0.14175000000000001,0.650449459989014,8,2,4,2,0.25,0.5
2020-08-04,0.09054545454545457,0.4910662610353849,11,5,4,2,0.45454545454545453,0.36363636363636365
2020-08-05,0.33520000000000005,0.21854564740575366,5,3,0,2,0.6,0.0
2020-08-06,-0.03166666666666664,0.5684205016241644,6,1,2,3,0.16666666666666666,0.3333333333333333
2020-08-07,-0.16679999999999998,0.3769306870727599,15,3,7,5,0.2,0.4666666666666667
2020-08-08,-0.05892857142857142,0.40374620060812283,14,3,4,7,0.21428571428571427,0.2857142857142857
2020-08-09,-0.038714285714285715,0.5280423101595945,14,4,4,6,0.2857142857142857,0.2857142857142857
2020-08-10,0.013923076923076918,0.4886986906636954,13,4,3,6,0.3076923076923077,0.23076923076923078
2020-08-11,0.24800000000000003,0.3234476773761098,6,3,0,3,0.5,0.0
2020-08-12,-0.5016,0.25709589650556464,5,0,4,1,0.0,0.8
2020-08-13,0.13,0.5178699965564074,10,4,2,4,0.4,0.2
2020-08-14,-0.043428571428571414,0.5890119124152184,14,5,6,3,0.35714285714285715,0.42857142857142855
2020-08-15,0.10655555555555554,0.5310675830605533,9,4,2,3,0.4444444444444444,0.2222222222222222
2020-08-16,-0.36287500000000006,0.38031544707744164,8,0,4,4,0.0,0.5
2020-08-17,0.05207692307692308,0.5193937911223143,13,4,4,5,0.3076923076923077,0.3076923076923077
2020-08-18,-0.19579999999999997,0.5183713383709061,10,2,5,3,0.2,0.5
2020-08-19,0.4193333333333334,0.3773665527726525,12,8,0,4,0.6666666666666666,0.0
2020-08-20,-0.22571428571428578,0.5471790426925219,7,2,4,1,0.2857142857142857,0.5714285714285714
2020-08-21,0.11787500000000004,0.5427118250047627,8,4,2,2,0.5,0.25
2020-08-22,-0.031857142857142855,0.502445995129803,14,4,4,6,0.2857142857142857,0.2857142857142857
2020-08-23,-0.12919999999999998,0.40925319519556325,10,1,4,5,0.1,0.4
2020-08-24,0.5088000000000001,0.3906253959997993,5,3,0,2,0.6,0.0
2020-08-25,0.354,0.33886354185719064,5,3,0,2,0.6,0.0
2020-08-26,0.23174999999999998,0.6994736286257383,8,5,2,1,0.625,0.25
2020-08-27,-0.006714285714285728,0.5755176551840712,7,3,3,1,0.42857142857142855,0.42857142857142855
2020-08-28,-0.1656153846153846,0.5200909437238739,13,3,6,4,0.23076923076923078,0.46153846153846156
2020-08-29,-0.030000000000000002,0.5899478790537347,9,3,4,2,0.3333333333333333,0.4444444444444444
2020-08-30,-0.0225,0.38152362676219376,10,2,3,5,0.2,0.3
2020-08-31,0.276875,0.3577403038518304,8,3,0,5,0.375,0.0
2020-09-01,0.3898333333333333,0.37983860607719516,6,4,0,2,0.6666666666666666,0.0
2020-09-02,0.016111111111111114,0.5825370040702231,9,3,3,3,0.3333333333333333,0.3333333333333333
2020-09-03,-0.3882,0.6561015165353605,5,1,4,0,0.2,0.8
2020-09-04,0.457,0.3563832207049036,5,4,0,1,0.8,0.0
2020-09-05,0.45483333333333337,0.3309250166830345,6,5,0,1,0.8333333333333334,0.0
2020-09-06,0.0627,0.5232823860551352,10,4,2,4,0.4,0.2
2020-09-07,-0.5714285714285714,0.26394687416401125,7,0,6,1,0.0,0.8571428571428571
2020-09-08,0.13569230769230767,0.5550354920506412,13,7,3,3,0.5384615384615384,0.23076923076923078
2020-09-09,0.08284615384615386,0.540318555137283,13,4,4,5,0.3076923076923077,0.3076923076923077
2020-09-10,-0.2034166666666667,0.49967634221533547,12,2,6,4,0.16666666666666666,0.5
2020-09-11,0.2668888888888889,0.4793392442843702,9,6,2,1,0.6666666666666666,0.2222222222222222
2020-09-12,-0.046,0.5346105539964998,10,3,3,4,0.3,0.3
2020-09-13,0.16676923076923075,0.4580375082614512,13,6,3,4,0.46153846153846156,0.23076923076923078
2020-09-14,0.14066666666666663,0.6866696087021411,12,7,4,1,0.5833333333333334,0.3333333333333333
2020-09-15,-0.09906666666666665,0.531534902316821,15,5,8,2,0.3333333333333333,0.5333333333333333
2020-09-16,0.164,0.35307902798098895,6,3,1,2,0.5,0.16666666666666666
2020-09-17,-0.03319999999999998,0.5287565197166434,15,5,7,3,0.3333333333333333,0.4666666666666667
2020-09-18,0.1437142857142857,0.47912827589478035,7,3,2,2,0.42857142857142855,0.2857142857142857
2020-09-19,-0.0958666666666667,0.4979182185670176,15,5,7,3,0.3333333333333333,0.4666666666666667
2020-09-20,0.13277777777777777,0.5467693247105624,9,4,3,2,0.4444444444444444,0.3333333333333333
2020-09-21,0.2997142857142857,0.45553767289717256,7,3,1,3,0.42857142857142855,0.14285714285714285
2020-09-22,-0.07525000000000001,0.4842767066166083,8,2,3,3,0.25,0.375
2020-09-23,-0.19727272727272727,0.5697924342967517,11,3,6,2,0.2727272727272727,0.5454545454545454
2020-09-24,-0.009099999999999997,0.4759907678843268,10,2,3,5,0.2,0.3
2020-09-25,-0.03266666666666669,0.5677481836166453,9,3,3,3,0.3333333333333333,0.3333333333333333
2020-09-26,0.149375,0.4748178410115369,8,4,1,3,0.5,0.125
2020-09-27,-0.16444444444444445,0.6292056720801059,9,3,5,1,0.3333333333333333,0.5555555555555556
2020-09-28,-0.12177777777777776,0.5433391615229336,9,2,4,3,0.2222222222222222,0.4444444444444444
2020-09-29,0.11120000000000001,0.48217911609691266,5,2,1,2,0.4,0.2
2020-09-30,-0.13185714285714287,0.5813112845316264,7,2,4,1,0.2857142857142857,0.5714285714285714
2020-10-01,-0.016,0.6637994802649366,9,4,4,1,0.4444444444444444,0.4444444444444444
2020-10-02,-0.04933333333333333,0.5614647510455725,15,5,6,4,0.3333333333333333,0.4
2020-10-03,0.003666666666666684,0.5261747491724272,6,2,1,3,0.3333333333333333,0.16666666666666666
2020-10-04,-0.04445454545454544,0.48750556173983567,11,3,5,3,0.2727272727272727,0.45454545454545453
2020-10-05,0.591625,0.27070750556907097,8,7,0,1,0.875,0.0
2020-10-06,0.047750000000000015,0.4389906035440849,12,4,3,5,0.3333333333333333,0.25
2020-10-07,-0.011461538461538459,0.4768625964546138,13,2,3,8,0.15384615384615385,0.23076923076923078
2020-10-08,-0.09086666666666662,0.4584961234711753,15,3,7,5,0.2,0.4666666666666667
2020-10-09,-0.09033333333333332,0.6487318912051933,6,2,3,1,0.3333333333333333,0.5
2020-10-10,0.1765,0.7015653212638151,6,3,2,1,0.5,0.3333333333333333
2020-10-11,-0.17307142857142857,0.4931648911774944,14,3,7,4,0.21428571428571427,0.5
2020-10-12,0.15471428571428567,0.5372397299832985,14,7,4,3,0.5,0.2857142857142857
2020-10-13,-0.0300909090909091,0.5626194903387999,11,4,5,2,0.36363636363636365,0.45454545454545453
2020-10-14,-0.06490000000000004,0.6677944544044473,10,4,4,2,0.4,0.4
2020-10-15,-0.025307692307692312,0.6136845531453686,13,4,5,4,0.3076923076923077,0.38461538461538464
2020-10-16,0.11858333333333333,0.4893703669620853,12,5,2,5,0.4166666666666667,0.16666666666666666
2020-10-17,-0.008636363636363635,0.5305111257508692,11,4,3,4,0.36363636363636365,0.2727272727272727
2020-10-18,0.238125,0.4881810078532054,8,4,1,3,0.5,0.125
2020-10-19,-0.018785714285714288,0.4829862521648207,14,4,4,6,0.2857142857142857,0.2857142857142857
2020-10-20,0.08537500000000002,0.54002167615225,8,3,2,3,0.375,0.25
2020-10-21,0.20050000000000007,0.5008606877879602,8,5,1,2,0.625,0.125
2020-10-22,-0.30033333333333334,0.6101143335474097,9,2,6,1,0.2222222222222222,0.6666666666666666
2020-10-23,-0.053333333333333365,0.4037140902503486,6,1,2,3,0.16666666666666666,0.3333333333333333
2020-10-24,5.551115123125783e-18,0.4636226914205127,5,1,1,3,0.2,0.2
2020-10-25,0.3549230769230769,0.5928626121818418,13,9,3,1,0.6923076923076923,0.23076923076923078
2020-10-26,-0.042166666666666665,0.48015264933838137,6,1,2,3,0.16666666666666666,0.3333333333333333
2020-10-27,0.1487692307692308,0.5235968795816991,13,6,3,4,0.46153846153846156,0.23076923076923078
2020-10-28,-0.131875,0.6012428645255236,8,3,4,1,0.375,0.5
2020-10-29,0.12383333333333334,0.4841265486951889,12,6,2,4,0.5,0.16666666666666666
2020-10-30,0.21260000000000004,0.6286567425869224,5,3,1,1,0.6,0.2
2020-10-31,-0.030571428571428565,0.492656802728558,14,6,6,2,0.42857142857142855,0.42857142857142855
2020-11-01,-0.12728571428571428,0.6012232950821604,14,5,7,2,0.35714285714285715,0.5
2020-11-02,-0.34325000000000006,0.4796739219809343,8,1,5,2,0.125,0.625
2020-11-03,0.1248181818181818,0.5523398986460816,11,4,2,5,0.36363636363636365,0.18181818181818182
2020-11-04,0.09271428571428571,0.45884809188725134,7,3,3,1,0.42857142857142855,0.42857142857142855
2020-11-05,-0.3058888888888889,0.39509158572552655,9,0,5,4,0.0,0.5555555555555556
2020-11-06,0.09561538461538459,0.48522598488771845,13,6,4,3,0.46153846153846156,0.3076923076923077
2020-11-07,0.0029000000000000024,0.4948547373837206,10,3,3,4,0.3,0.3
2020-11-08,0.2160909090909091,0.5017705560403987,11,4,1,6,0.36363636363636365,0.09090909090909091
2020-11-09,-0.14887499999999998,0.5438504094483545,8,2,4,2,0.25,0.5
2020-11-10,-0.49922222222222223,0.30116514480338596,9,0,6,3,0.0,0.6666666666666666
2020-11-11,-0.14158333333333334,0.5031046264461451,12,4,5,3,0.3333333333333333,0.4166666666666667
2020-11-12,-0.3576,0.4638839294478738,5,0,3,2,0.0,0.6
2020-11-13,-0.10800000000000001,0.37032229206462847,11,2,4,5,0.18181818181818182,0.36363636363636365
2020-11-14,0.007799999999999985,0.6168356345089023,5,2,2,1,0.4,0.4
2020-11-15,0.03215384615384613,0.6528565240737363,13,4,4,5,0.3076923076923077,0.3076923076923077
2020-11-16,0.08590909090909092,0.5525483606971348,11,5,3,3,0.45454545454545453,0.2727272727272727
2020-11-17,0.19966666666666666,0.5124795930896501,12,7,3,2,0.5833333333333334,0.25
2020-11-18,-0.23249999999999998,0.5804883554122604,14,3,9,2,0.21428571428571427,0.6428571428571429
2020-11-19,-0.07833333333333335,0.6689336663676003,9,3,4,2,0.3333333333333333,0.4444444444444444
2020-11-20,0.0676666666666667,0.5237650872926398,6,2,1,3,0.3333333333333333,0.16666666666666666
2020-11-21,0.060916666666666695,0.5113844770163964,12,6,3,3,0.5,0.25
2020-11-22,0.2119230769230769,0.6238857349358217,13,7,4,2,0.5384615384615384,0.3076923076923077
2020-11-23,0.02357142857142856,0.504887399044862,7,4,3,0,0.5714285714285714,0.42857142857142855
2020-11-24,0.19824999999999998,0.5004460153560165,8,3,1,4,0.375,0.125
2020-11-25,-0.0336363636363636,0.4861169144819531,11,2,3,6,0.18181818181818182,0.2727272727272727
2020-11-26,0.18057142857142858,0.4304938470883787,7,3,1,3,0.42857142857142855,0.14285714285714285
2020-11-27,0.3598571428571429,0.40796953667785407,7,4,0,3,0.5714285714285714,0.0
2020-11-28,-0.12028571428571432,0.5373289249857797,14,3,5,6,0.21428571428571427,0.35714285714285715
2020-11-29,-0.0335,0.47736223143436896,6,2,2,2,0.3333333333333333,0.3333333333333333
2020-11-30,0.050928571428571434,0.3853313188344873,14,4,3,7,0.2857142857142857,0.21428571428571427
2020-12-01,-0.14255555555555555,0.7032457093916591,9,4,5,0,0.4444444444444444,0.5555555555555556
2020-12-02,-0.022399999999999996,0.6581033691179863,10,5,4,1,0.5,0.4
2020-12-03,0.10709090909090908,0.4926973623930728,11,4,2,5,0.36363636363636365,0.18181818181818182
2020-12-04,-0.12066666666666664,0.380183179533235,9,2,4,3,0.2222222222222222,0.4444444444444444
2020-12-05,0.033384615384615374,0.5851886502746413,13,7,6,0,0.5384615384615384,0.46153846153846156
2020-12-06,0.023166666666666665,0.44135809346455485,6,2,2,2,0.3333333333333333,0.3333333333333333
2020-12-07,-0.08891666666666669,0.5245045208806521,12,3,6,3,0.25,0.5
2020-12-08,0.05733333333333335,0.5266032662261031,9,3,2,4,0.3333333333333333,0.2222222222222222
2020-12-09,-0.013000000000000012,0.696069919859588,7,3,3,1,0.42857142857142855,0.42857142857142855
2020-12-10,-0.09185714285714286,0.44957440191490317,7,1,4,2,0.14285714285714285,0.5714285714285714
2020-12-11,0.39239999999999997,0.5207209425402438,5,4,1,0,0.8,0.2
2020-12-12,0.09245454545454544,0.5504816733800252,11,4,3,4,0.36363636363636365,0.2727272727272727
2020-12-13,-0.10499999999999998,0.4734526677202575,8,2,3,3,0.25,0.375
2020-12-14,-0.3915555555555555,0.36542752739466383,9,0,5,4,0.0,0.5555555555555556
2020-12-15,0.3535,0.4030687572572737,14,10,1,3,0.7142857142857143,0.07142857142857142
2020-12-16,0.024999999999999984,0.7222744630678839,6,3,3,0,0.5,0.5
2020-12-17,-0.497125,0.22427052382589843,8,0,7,1,0.0,0.875
2020-12-18,-0.03157142857142857,0.48997580115173617,7,2,3,2,0.2857142857142857,0.42857142857142855
2020-12-19,0.23683333333333334,0.31045064996003163,12,5,0,7,0.4166666666666667,0.0
2020-12-20,0.020266666666666676,0.54450704661145,15,5,5,5,0.3333333333333333,0.3333333333333333
2020-12-21,0.1253846153846154,0.4875434234440967,13,5,2,6,0.38461538461538464,0.15384615384615385
2020-12-22,-0.06012500000000001,0.5279422147762549,8,2,4,2,0.25,0.5
2020-12-23,0.11809090909090908,0.43345321651718177,11,4,2,5,0.36363636363636365,0.18181818181818182
2020-12-24,0.04622222222222221,0.6118250930163329,9,4,4,1,0.4444444444444444,0.4444444444444444
2020-12-25,-0.3858333333333334,0.3684537510552263,6,0,4,2,0.0,0.6666666666666666
2020-12-26,-0.029727272727272713,0.5216861299496262,11,4,4,3,0.36363636363636365,0.36363636363636365
2020-12-27,0.10149999999999999,0.671297475043665,6,3,2,1,0.5,0.3333333333333333
2020-12-28,0.13337500000000002,0.472258989931826,8,2,2,4,0.25,0.25
2020-12-29,0.14081818181818181,0.5013212180193091,11,4,2,5,0.36363636363636365,0.18181818181818182
2020-12-30,0.36399999999999993,0.4533426959817484,6,4,1,1,0.6666666666666666,0.16666666666666666
2020-12-31,-0.016000000000000014,0.5530892785075481,9,3,4,2,0.3333333333333333,0.4444444444444444
2021-01-01,0.19307692307692312,0.4751353248529065,13,7,1,5,0.5384615384615384,0.07692307692307693
2021-01-02,-0.2643,0.4803609869439625,10,1,4,5,0.1,0.4
2021-01-03,0.1505,0.292625870353255,6,1,0,5,0.16666666666666666,0.0
2021-01-04,0.03399999999999999,0.48018838895676025,10,3,3,4,0.3,0.3
2021-01-05,0.16436363636363635,0.5226232434033665,11,5,2,4,0.45454545454545453,0.18181818181818182
2021-01-06,-0.196,0.49475044214229863,8,1,4,3,0.125,0.5
2021-01-07,0.3386,0.6905702715871861,5,3,1,1,0.6,0.2
2021-01-08,0.34700000000000003,0.5614258633158967,5,3,1,1,0.6,0.2
2021-01-09,0.1631111111111111,0.5104837030808242,9,4,1,4,0.4444444444444444,0.1111111111111111
2021-01-10,0.28341666666666665,0.4750738618808914,12,7,2,3,0.5833333333333334,0.16666666666666666
2021-01-11,0.163,0.3391758920004276,8,3,1,4,0.375,0.125
2021-01-12,-0.12845454545454543,0.42922450154583763,11,2,5,4,0.18181818181818182,0.45454545454545453
2021-01-13,0.12483333333333331,0.5285332763813687,12,5,3,4,0.4166666666666667,0.25
2021-01-14,0.07209090909090908,0.49234387465377377,11,4,3,4,0.36363636363636365,0.2727272727272727
2021-01-15,0.09607142857142857,0.4559003710808408,14,6,4,4,0.42857142857142855,0.2857142857142857
2021-01-16,0.38414285714285706,0.7006062680686941,7,5,2,0,0.7142857142857143,0.2857142857142857
2021-01-17,-0.0372142857142857,0.6338633896221619,14,5,6,3,0.35714285714285715,0.42857142857142855
2021-01-18,0.10760000000000003,0.524798204603975,10,6,3,1,0.6,0.3
2021-01-19,-0.09446153846153847,0.5945223033922018,13,3,5,5,0.23076923076923078,0.38461538461538464
2021-01-20,-0.16871428571428565,0.6994754497206495,7,3,4,0,0.42857142857142855,0.5714285714285714
2021-01-21,0.12924999999999998,0.4076524254803349,8,4,2,2,0.5,0.25
2021-01-22,-0.07537500000000003,0.6001383025127268,8,3,5,0,0.375,0.625
2021-01-23,-0.07353333333333333,0.5523809330870275,15,4,6,5,0.26666666666666666,0.4
2021-01-24,-0.0028571428571428303,0.3914552449402215,14,3,3,8,0.21428571428571427,0.21428571428571427
2021-01-25,-0.05683333333333332,0.4700703686844679,12,2,3,7,0.16666666666666666,0.25
2021-01-26,-0.10509090909090911,0.5556685081135073,11,3,5,3,0.2727272727272727,0.45454545454545453
2021-01-27,-0.22200000000000006,0.506076822231566,9,2,5,2,0.2222222222222222,0.5555555555555556
2021-01-28,0.05538461538461539,0.503994797999202,13,4,3,6,0.3076923076923077,0.23076923076923078
2021-01-29,0.22588888888888892,0.5469751924092272,9,4,1,4,0.4444444444444444,0.1111111111111111
2021-01-30,0.08581818181818184,0.5237562062986592,11,4,4,3,0.36363636363636365,0.36363636363636365
2021-01-31,-0.15190909090909088,0.4969441527064091,11,2,5,4,0.18181818181818182,0.45454545454545453
2021-02-01,0.051153846153846154,0.565905740996067,13,5,3,5,0.38461538461538464,0.23076923076923078
2021-02-02,-0.1836,0.5207192034954049,10,2,5,3,0.2,0.5
2021-02-03,-0.02109090909090909,0.5323210412045449,11,3,6,2,0.2727272727272727,0.5454545454545454
2021-02-04,-0.11327272727272727,0.6078495029049692,11,3,5,3,0.2727272727272727,0.45454545454545453
2021-02-05,-0.24479999999999996,0.6221958694816287,5,1,2,2,0.2,0.4
2021-02-06,-0.13130769230769232,0.5407597101324804,13,4,7,2,0.3076923076923077,0.5384615384615384
2021-02-07,-0.049199999999999994,0.5024296965745556,15,4,5,6,0.26666666666666666,0.3333333333333333
2021-02-08,-0.25880000000000003,0.5313738796741895,5,2,3,0,0.4,0.6
2021-02-09,-0.033,0.5920305923026463,10,4,5,1,0.4,0.5
2021-02-10,-0.08623076923076925,0.5441343513395311,13,4,6,3,0.3076923076923077,0.46153846153846156
2021-02-11,0.11812499999999998,0.5478718404621911,8,3,2,3,0.375,0.25
2021-02-12,0.12057142857142857,0.5360996914015891,14,6,4,4,0.42857142857142855,0.2857142857142857
2021-02-13,-0.31214285714285717,0.38523690917470016,7,0,4,3,0.0,0.5714285714285714
2021-02-14,-0.18154545454545454,0.511580954226477,11,3,6,2,0.2727272727272727,0.5454545454545454
2021-02-15,0.1835,0.4896126749059623,8,5,1,2,0.625,0.125
2021-02-16,-0.21000000000000002,0.4689246290101509,14,2,7,5,0.14285714285714285,0.5
2021-02-17,-0.13566666666666666,0.49505339779327506,6,1,3,2,0.16666666666666666,0.5
2021-02-18,-0.06162499999999999,0.5142100564388615,8,3,3,2,0.375,0.375
2021-02-19,-0.39742857142857135,0.3584888920375158,7,0,5,2,0.0,0.7142857142857143
2021-02-20,0.283375,0.35698416831642743,8,4,0,4,0.5,0.0
2021-02-21,0.13815384615384618,0.5473909093986743,13,6,3,4,0.46153846153846156,0.23076923076923078
2021-02-22,-0.05766666666666666,0.4063702129831861,9,1,2,6,0.1111111111111111,0.2222222222222222
2021-02-23,-0.13657142857142857,0.3350307732845135,7,1,3,3,0.14285714285714285,0.42857142857142855
2021-02-24,-0.30640000000000006,0.545611827828784,10,2,6,2,0.2,0.6
2021-02-25,0.14757142857142855,0.317451758614784,7,2,0,5,0.2857142857142857,0.0
2021-02-26,-0.02618181818181817,0.42845718996927057,11,3,4,4,0.2727272727272727,0.36363636363636365
2021-02-27,-0.26122222222222224,0.5329187972331662,9,1,5,3,0.1111111111111111,0.5555555555555556
2021-02-28,-0.17808333333333337,0.5487966105006205,12,3,6,3,0.25,0.5
2021-03-01,0.038692307692307686,0.48931404105056164,13,5,5,3,0.38461538461538464,0.38461538461538464
2021-03-02,-0.000833333333333334,0.3505963015587396,6,1,1,4,0.16666666666666666,0.16666666666666666
2021-03-03,-0.18441666666666665,0.5048982720821246,12,2,5,5,0.16666666666666666,0.4166666666666667
2021-03-04,-0.187,0.41679011504593055,5,1,3,1,0.2,0.6
2021-03-05,-0.08433333333333333,0.6556431956483648,9,3,5,1,0.3333333333333333,0.5555555555555556
2021-03-06,0.07137499999999998,0.6037504066842759,8,4,2,2,0.5,0.25
2021-03-07,0.09212500000000001,0.5015995663873724,8,4,2,2,0.5,0.25
2021-03-08,-0.21330769230769236,0.5979427766120803,13,4,7,2,0.3076923076923077,0.5384615384615384
2021-03-09,-0.3525,0.537611383808044,8,2,6,0,0.25,0.75
2021-03-10,-0.013000000000000022,0.3297514215283992,5,1,1,3,0.2,0.2
2021-03-11,0.023230769230769225,0.6027295073035325,13,6,4,3,0.46153846153846156,0.3076923076923077
2021-03-12,-0.1407,0.5633865951152508,10,2,5,3,0.2,0.5
2021-03-13,0.0006666666666666549,0.4760863892194357,9,2,2,5,0.2222222222222222,0.2222222222222222
2021-03-14,-0.013266666666666654,0.5303216633955912,15,6,6,3,0.4,0.4
2021-03-15,0.0801,0.3159435427765888,10,3,1,6,0.3,0.1
2021-03-16,-0.24490909090909094,0.5905179852545482,11,3,7,1,0.2727272727272727,0.6363636363636364
2021-03-17,-0.0571428571428571,0.5933507014785228,14,5,5,4,0.35714285714285715,0.35714285714285715
2021-03-18,-0.14358333333333337,0.49177978411135004,12,2,5,5,0.16666666666666666,0.4166666666666667
2021-03-19,-0.13666666666666666,0.6698592887067154,6,2,4,0,0.3333333333333333,0.6666666666666666
2021-03-20,0.18525000000000003,0.48348397077876326,12,7,2,3,0.5833333333333334,0.16666666666666666
2021-03-21,-0.15666666666666665,0.529679720265564,12,3,6,3,0.25,0.5
2021-03-22,0.02186666666666667,0.5335389752353975,15,6,5,4,0.4,0.3333333333333333
2021-03-23,-0.2508,0.43722681629663207,10,1,5,4,0.1,0.5
2021-03-24,-0.246,0.4919558368944772,12,2,6,4,0.16666666666666666,0.5
2021-03-25,0.18033333333333335,0.5441731167123023,15,7,3,5,0.4666666666666667,0.2
2021-03-26,-0.16629999999999998,0.44428020437557203,10,2,4,4,0.2,0.4
2021-03-27,-0.24566666666666667,0.5911898736164775,6,1,4,1,0.16666666666666666,0.6666666666666666
2021-03-28,-0.0059333333333333165,0.6099358826568421,15,6,6,3,0.4,0.4
2021-03-29,-0.16083333333333336,0.45405436532057103,6,1,2,3,0.16666666666666666,0.3333333333333333
2021-03-30,-0.33999999999999997,0.5496902157882504,7,2,4,1,0.2857142857142857,0.5714285714285714
2021-03-31,0.08641666666666668,0.46897808794196016,12,4,3,5,0.3333333333333333,0.25
2021-04-01,0.05253846153846152,0.635752522001108,13,6,5,2,0.46153846153846156,0.38461538461538464
2021-04-02,0.14225,0.3690171308450908,8,4,1,3,0.5,0.125
2021-04-03,0.12033333333333333,0.7094134666516182,6,3,2,1,0.5,0.3333333333333333
2021-04-04,0.046307692307692314,0.6075718592089038,13,6,5,2,0.46153846153846156,0.38461538461538464
2021-04-05,-0.023749999999999993,0.3287824943202247,8,1,2,5,0.125,0.25
2021-04-06,-0.04883333333333335,0.645177004136591,6,2,3,1,0.3333333333333333,0.5
2021-04-07,-0.18754545454545452,0.5381426137440453,11,2,6,3,0.18181818181818182,0.5454545454545454
2021-04-08,-0.199,0.6139368860070227,5,1,3,1,0.2,0.6
2021-04-09,0.09076923076923078,0.34376958219281945,13,3,2,8,0.23076923076923078,0.15384615384615385
2021-04-10,-0.115125,0.3906252999998849,8,2,2,4,0.25,0.25
2021-04-11,-0.2971538461538462,0.41775627786103664,13,2,8,3,0.15384615384615385,0.6153846153846154
2021-04-12,0.08944444444444445,0.6655321388015593,9,5,3,1,0.5555555555555556,0.3333333333333333
2021-04-13,-0.02092857142857144,0.5941062407303304,14,4,5,5,0.2857142857142857,0.35714285714285715
2021-04-14,0.1372307692307693,0.640601820406165,13,6,4,3,0.46153846153846156,0.3076923076923077
2021-04-15,0.33599999999999997,0.49209501115130194,5,3,1,1,0.6,0.2
2021-04-16,-0.1807777777777778,0.6205372224487783,9,2,5,2,0.2222222222222222,0.5555555555555556
2021-04-17,0.44149999999999995,0.3396791132819326,6,4,0,2,0.6666666666666666,0.0
2021-04-18,-0.3398,0.5752509886997152,5,1,3,1,0.2,0.6
