series_id,series_name,date,year,value,prev_value,yoy_change,yoy_change_abs,rolling_avg_5y
GDP,Gross Domestic Product (Trillions USD),1975-01-01,1975,1.24,1.21,2.4793388429752086,0.030000000000000027,1.1620000000000001
GDP,Gross Domestic Product (Trillions USD),1976-01-01,1976,1.32,1.24,6.451612903225811,0.08000000000000007,1.2120000000000002
GDP,Gross Domestic Product (Trillions USD),1977-01-01,1977,1.38,1.32,4.5454545454545325,0.05999999999999983,1.266
GDP,Gross Domestic Product (Trillions USD),1978-01-01,1978,1.41,1.38,2.173913043478263,0.030000000000000027,1.312
GDP,Gross Domestic Product (Trillions USD),1979-01-01,1979,1.46,1.41,3.5460992907801447,0.050000000000000044,1.3619999999999999
GDP,Gross Domestic Product (Trillions USD),1980-01-01,1980,1.49,1.46,2.054794520547947,0.030000000000000027,1.4120000000000001
GDP,Gross Domestic Product (Trillions USD),1981-01-01,1981,1.53,1.49,2.684563758389264,0.040000000000000036,1.4540000000000002
GDP,Gross Domestic Product (Trillions USD),1982-01-01,1982,1.58,1.53,3.2679738562091534,0.050000000000000044,1.4940000000000002
GDP,Gross Domestic Product (Trillions USD),1983-01-01,1983,1.57,1.58,-0.6329113924050638,-0.010000000000000009,1.5260000000000002
GDP,Gross Domestic Product (Trillions USD),1984-01-01,1984,1.56,1.57,-0.6369426751592362,-0.010000000000000009,1.546
GDP,Gross Domestic Product (Trillions USD),1985-01-01,1985,1.59,1.56,1.9230769230769247,0.030000000000000027,1.566
GDP,Gross Domestic Product (Trillions USD),1986-01-01,1986,1.6,1.59,0.6289308176100634,0.010000000000000009,1.58
GDP,Gross Domestic Product (Trillions USD),1987-01-01,1987,1.66,1.6,3.7499999999999893,0.05999999999999983,1.596
GDP,Gross Domestic Product (Trillions USD),1988-01-01,1988,1.68,1.66,1.204819277108435,0.020000000000000018,1.6179999999999999
GDP,Gross Domestic Product (Trillions USD),1989-01-01,1989,1.68,1.68,0.0,0.0,1.6420000000000001
GDP,Gross Domestic Product (Trillions USD),1990-01-01,1990,1.78,1.68,5.952380952380958,0.10000000000000009,1.6799999999999997
GDP,Gross Domestic Product (Trillions USD),1991-01-01,1991,1.83,1.78,2.8089887640449462,0.050000000000000044,1.7259999999999998
GDP,Gross Domestic Product (Trillions USD),1992-01-01,1992,1.89,1.83,3.2786885245901543,0.05999999999999983,1.7719999999999998
GDP,Gross Domestic Product (Trillions USD),1993-01-01,1993,1.89,1.89,0.0,0.0,1.814
GDP,Gross Domestic Product (Trillions USD),1994-01-01,1994,1.93,1.89,2.1164021164021185,0.040000000000000036,1.864
GDP,Gross Domestic Product (Trillions USD),1995-01-01,1995,1.99,1.93,3.108808290155443,0.06000000000000005,1.906
GDP,Gross Domestic Product (Trillions USD),1996-01-01,1996,2.0,1.99,0.5025125628140708,0.010000000000000009,1.94
GDP,Gross Domestic Product (Trillions USD),1997-01-01,1997,2.08,2.0,4.0000000000000036,0.08000000000000007,1.9780000000000002
GDP,Gross Domestic Product (Trillions USD),1998-01-01,1998,2.11,2.08,1.4423076923076827,0.029999999999999805,2.022
GDP,Gross Domestic Product (Trillions USD),1999-01-01,1999,2.17,2.11,2.8436018957346,0.06000000000000005,2.07
GDP,Gross Domestic Product (Trillions USD),2000-01-01,2000,2.2,2.17,1.3824884792626844,0.03000000000000025,2.1119999999999997
GDP,Gross Domestic Product (Trillions USD),2001-01-01,2001,2.35,2.2,6.818181818181814,0.1499999999999999,2.1819999999999995
GDP,Gross Domestic Product (Trillions USD),2002-01-01,2002,2.42,2.35,2.9787234042553123,0.06999999999999984,2.25
GDP,Gross Domestic Product (Trillions USD),2003-01-01,2003,2.44,2.42,0.8264462809917362,0.020000000000000018,2.316
GDP,Gross Domestic Product (Trillions USD),2004-01-01,2004,2.56,2.44,4.9180327868852505,0.1200000000000001,2.394
GDP,Gross Domestic Product (Trillions USD),2005-01-01,2005,2.57,2.56,0.3906249999999917,0.009999999999999787,2.468
GDP,Gross Domestic Product (Trillions USD),2006-01-01,2006,2.66,2.57,3.5019455252918408,0.0900000000000003,2.5300000000000002
GDP,Gross Domestic Product (Trillions USD),2007-01-01,2007,2.63,2.66,-1.1278195488721898,-0.03000000000000025,2.572
GDP,Gross Domestic Product (Trillions USD),2008-01-01,2008,2.56,2.63,-2.661596958174899,-0.06999999999999984,2.596
GDP,Gross Domestic Product (Trillions USD),2009-01-01,2009,2.49,2.56,-2.734374999999994,-0.06999999999999984,2.582
GDP,Gross Domestic Product (Trillions USD),2010-01-01,2010,2.56,2.49,2.811244979919672,0.06999999999999984,2.58
GDP,Gross Domestic Product (Trillions USD),2011-01-01,2011,2.62,2.56,2.343750000000002,0.06000000000000005,2.572
GDP,Gross Domestic Product (Trillions USD),2012-01-01,2012,2.62,2.62,0.0,0.0,2.5700000000000003
GDP,Gross Domestic Product (Trillions USD),2013-01-01,2013,2.66,2.62,1.5267175572519098,0.040000000000000036,2.5900000000000003
GDP,Gross Domestic Product (Trillions USD),2014-01-01,2014,2.72,2.66,2.2556390977443628,0.06000000000000005,2.636
GDP,Gross Domestic Product (Trillions USD),2015-01-01,2015,2.85,2.72,4.779411764705878,0.1299999999999999,2.694
GDP,Gross Domestic Product (Trillions USD),2016-01-01,2016,2.96,2.85,3.8596491228070127,0.10999999999999988,2.7619999999999996
GDP,Gross Domestic Product (Trillions USD),2017-01-01,2017,2.94,2.96,-0.6756756756756763,-0.020000000000000018,2.826
GDP,Gross Domestic Product (Trillions USD),2018-01-01,2018,3.05,2.94,3.7414965986394515,0.10999999999999988,2.904
GDP,Gross Domestic Product (Trillions USD),2019-01-01,2019,3.12,3.05,2.2950819672131244,0.07000000000000028,2.9840000000000004
GDP,Gross Domestic Product (Trillions USD),2020-01-01,2020,3.05,3.12,-2.2435897435897525,-0.07000000000000028,3.024
GDP,Gross Domestic Product (Trillions USD),2021-01-01,2021,3.2,3.05,4.918032786885258,0.15000000000000036,3.072
GDP,Gross Domestic Product (Trillions USD),2022-01-01,2022,3.35,3.2,4.687499999999997,0.1499999999999999,3.1539999999999995
GDP,Gross Domestic Product (Trillions USD),2023-01-01,2023,3.4,3.35,1.4925373134328304,0.04999999999999982,3.224
GDP,Gross Domestic Product (Trillions USD),2024-01-01,2024,3.48,3.4,2.35294117647059,0.08000000000000007,3.2960000000000003
GOLDAMGBD228NLBM,Gold Price (USD/oz),1970-01-01,1970,35.0,,,,35.0
GOLDAMGBD228NLBM,Gold Price (USD/oz),1971-01-01,1971,41.09,35.0,17.40000000000001,6.090000000000003,38.045
GOLDAMGBD228NLBM,Gold Price (USD/oz),1972-01-01,1972,51.98,41.09,26.502798734485257,10.889999999999993,42.69
GOLDAMGBD228NLBM,Gold Price (USD/oz),1973-01-01,1973,66.76,51.98,28.434013081954618,14.780000000000008,48.707499999999996
GOLDAMGBD228NLBM,Gold Price (USD/oz),1974-01-01,1974,95.97,66.76,43.75374475733971,29.209999999999994,58.15999999999999
GOLDAMGBD228NLBM,Gold Price (USD/oz),1975-01-01,1975,129.09,95.97,34.51078462019382,33.120000000000005,76.978
GOLDAMGBD228NLBM,Gold Price (USD/oz),1976-01-01,1976,153.91,129.09,19.22689596405608,24.819999999999993,99.542
GOLDAMGBD228NLBM,Gold Price (USD/oz),1977-01-01,1977,178.56,153.91,16.015853420830357,24.650000000000006,124.85799999999999
GOLDAMGBD228NLBM,Gold Price (USD/oz),1978-01-01,1978,231.98,178.56,29.917114695340498,53.41999999999999,157.902
GOLDAMGBD228NLBM,Gold Price (USD/oz),1979-01-01,1979,259.35,231.98,11.798430899215465,27.370000000000033,190.578
GOLDAMGBD228NLBM,Gold Price (USD/oz),1980-01-01,1980,441.57,259.35,70.26026604973971,182.21999999999997,253.074
GOLDAMGBD228NLBM,Gold Price (USD/oz),1981-01-01,1981,408.97,441.57,-7.382747922186734,-32.599999999999966,304.086
GOLDAMGBD228NLBM,Gold Price (USD/oz),1982-01-01,1982,326.54,408.97,-20.15551262928821,-82.43,333.682
GOLDAMGBD228NLBM,Gold Price (USD/oz),1983-01-01,1983,264.34,326.54,-19.048202364182043,-62.200000000000045,340.154
GOLDAMGBD228NLBM,Gold Price (USD/oz),1984-01-01,1984,417.69,264.34,58.01240826208672,153.35000000000002,371.822
GOLDAMGBD228NLBM,Gold Price (USD/oz),1985-01-01,1985,344.27,417.69,-17.57762934233523,-73.42000000000002,352.36199999999997
GOLDAMGBD228NLBM,Gold Price (USD/oz),1986-01-01,1986,411.89,344.27,19.64156040317193,67.62,352.946
GOLDAMGBD228NLBM,Gold Price (USD/oz),1987-01-01,1987,270.28,411.89,-34.38053849328705,-141.61,341.694
GOLDAMGBD228NLBM,Gold Price (USD/oz),1988-01-01,1988,320.03,270.28,18.406837353855263,49.75,352.832
GOLDAMGBD228NLBM,Gold Price (USD/oz),1989-01-01,1989,350.26,320.03,9.445989438490148,30.230000000000018,339.346
GOLDAMGBD228NLBM,Gold Price (USD/oz),1990-01-01,1990,352.35,350.26,0.5966995945868875,2.090000000000032,340.962
GOLDAMGBD228NLBM,Gold Price (USD/oz),1991-01-01,1991,327.5,352.35,-7.052646516248055,-24.850000000000023,324.084
GOLDAMGBD228NLBM,Gold Price (USD/oz),1992-01-01,1992,381.14,327.5,16.37862595419847,53.639999999999986,346.256
GOLDAMGBD228NLBM,Gold Price (USD/oz),1993-01-01,1993,296.62,381.14,-22.175578527575166,-84.51999999999998,341.57399999999996
GOLDAMGBD228NLBM,Gold Price (USD/oz),1994-01-01,1994,342.88,296.62,15.59571168498415,46.25999999999999,340.09800000000007
GOLDAMGBD228NLBM,Gold Price (USD/oz),1995-01-01,1995,356.01,342.88,3.8293280447970126,13.129999999999995,340.83
GOLDAMGBD228NLBM,Gold Price (USD/oz),1996-01-01,1996,375.72,356.01,5.536361338164668,19.710000000000036,350.47400000000005
GOLDAMGBD228NLBM,Gold Price (USD/oz),1997-01-01,1997,385.58,375.72,2.624294687533258,9.859999999999957,351.36199999999997
GOLDAMGBD228NLBM,Gold Price (USD/oz),1998-01-01,1998,293.77,385.58,-23.81088230717361,-91.81,350.79200000000003
GOLDAMGBD228NLBM,Gold Price (USD/oz),1999-01-01,1999,273.29,293.77,-6.971440242366464,-20.47999999999996,336.87399999999997
GOLDAMGBD228NLBM,Gold Price (USD/oz),2000-01-01,2000,331.75,273.29,21.391196165245702,58.45999999999998,332.022
GOLDAMGBD228NLBM,Gold Price (USD/oz),2001-01-01,2001,387.02,331.75,16.66013564431047,55.26999999999998,334.282
GOLDAMGBD228NLBM,Gold Price (USD/oz),2002-01-01,2002,430.59,387.02,11.257816133533149,43.56999999999999,343.284
GOLDAMGBD228NLBM,Gold Price (USD/oz),2003-01-01,2003,528.58,430.59,22.757147170161886,97.99000000000007,390.246
GOLDAMGBD228NLBM,Gold Price (USD/oz),2004-01-01,2004,610.92,528.58,15.577585228347631,82.33999999999992,457.77200000000005
GOLDAMGBD228NLBM,Gold Price (USD/oz),2005-01-01,2005,738.58,610.92,20.896353041314754,127.66000000000008,539.138
GOLDAMGBD228NLBM,Gold Price (USD/oz),2006-01-01,2006,851.86,738.58,15.33753960302201,113.27999999999997,632.106
GOLDAMGBD228NLBM,Gold Price (USD/oz),2007-01-01,2007,1067.41,851.86,25.303453619139304,215.55000000000007,759.47
GOLDAMGBD228NLBM,Gold Price (USD/oz),2008-01-01,2008,1321.21,1067.41,23.777180277494114,253.79999999999995,917.9960000000001
GOLDAMGBD228NLBM,Gold Price (USD/oz),2009-01-01,2009,1502.94,1321.21,13.754815661401294,181.73000000000002,1096.4
GOLDAMGBD228NLBM,Gold Price (USD/oz),2010-01-01,2010,1801.39,1502.94,19.85774548551506,298.45000000000005,1308.962
GOLDAMGBD228NLBM,Gold Price (USD/oz),2011-01-01,2011,1629.08,1801.39,-9.565391170151948,-172.31000000000017,1464.406
GOLDAMGBD228NLBM,Gold Price (USD/oz),2012-01-01,2012,1773.73,1629.08,8.879244727085233,144.6500000000001,1605.67
GOLDAMGBD228NLBM,Gold Price (USD/oz),2013-01-01,2013,1307.02,1773.73,-26.31234742604568,-466.71000000000004,1602.8319999999999
GOLDAMGBD228NLBM,Gold Price (USD/oz),2014-01-01,2014,1637.21,1307.02,25.262811586662792,330.19000000000005,1629.6860000000001
GOLDAMGBD228NLBM,Gold Price (USD/oz),2015-01-01,2015,1711.68,1637.21,4.548591811679628,74.47000000000003,1611.7440000000001
GOLDAMGBD228NLBM,Gold Price (USD/oz),2016-01-01,2016,1148.25,1711.68,-32.916783510936625,-563.4300000000001,1515.578
GOLDAMGBD228NLBM,Gold Price (USD/oz),2017-01-01,2017,1263.35,1148.25,10.023949488351832,115.09999999999991,1413.502
GOLDAMGBD228NLBM,Gold Price (USD/oz),2018-01-01,2018,1092.15,1263.35,-13.5512724106542,-171.19999999999982,1370.5279999999998
GOLDAMGBD228NLBM,Gold Price (USD/oz),2019-01-01,2019,1446.12,1092.15,32.410383189122356,353.9699999999998,1332.31
GOLDAMGBD228NLBM,Gold Price (USD/oz),2020-01-01,2020,1643.51,1446.12,13.64962797001633,197.3900000000001,1318.676
GOLDAMGBD228NLBM,Gold Price (USD/oz),2021-01-01,2021,1800.47,1643.51,9.550291753624867,156.96000000000004,1449.1200000000001
GOLDAMGBD228NLBM,Gold Price (USD/oz),2022-01-01,2022,1514.82,1800.47,-15.865301837853455,-285.6500000000001,1499.414
GOLDAMGBD228NLBM,Gold Price (USD/oz),2023-01-01,2023,1825.72,1514.82,20.523890627269253,310.9000000000001,1646.128
GOLDAMGBD228NLBM,Gold Price (USD/oz),2024-01-01,2024,1223.98,1825.72,-32.95905177135596,-601.74,1601.7
SP500,S&P 500 Index,1970-01-01,1970,100.0,,,,100.0
SP500,S&P 500 Index,1971-01-01,1971,106.0,100.0,6.0,6.0,103.0
SP500,S&P 500 Index,1972-01-01,1972,118.0,106.0,11.320754716981133,12.0,108.0
SP500,S&P 500 Index,1973-01-01,1973,136.0,118.0,15.254237288135593,18.0,115.0
SP500,S&P 500 Index,1974-01-01,1974,167.0,136.0,22.794117647058822,31.0,125.4
SP500,S&P 500 Index,1975-01-01,1975,167.0,167.0,0.0,0.0,138.8
SP500,S&P 500 Index,1976-01-01,1976,212.0,167.0,26.94610778443114,45.0,160.0
SP500,S&P 500 Index,1977-01-01,1977,200.0,212.0,-5.660377358490567,-12.0,176.4
SP500,S&P 500 Index,1978-01-01,1978,218.0,200.0,9.0,18.0,192.8
SP500,S&P 500 Index,1979-01-01,1979,250.0,218.0,14.678899082568808,32.0,209.4
SP500,S&P 500 Index,1980-01-01,1980,281.0,250.0,12.4,31.0,232.2
SP500,S&P 500 Index,1981-01-01,1981,295.0,281.0,4.98220640569395,14.0,248.8
SP500,S&P 500 Index,1982-01-01,1982,319.0,295.0,8.135593220338983,24.0,272.6
SP500,S&P 500 Index,1983-01-01,1983,339.0,319.0,6.269592476489027,20.0,296.8
SP500,S&P 500 Index,1984-01-01,1984,357.0,339.0,5.3097345132743365,18.0,318.2
SP500,S&P 500 Index,1985-01-01,1985,416.0,357.0,16.5266106442577,59.0,345.2
SP500,S&P 500 Index,1986-01-01,1986,470.0,416.0,12.980769230769232,54.0,380.2
SP500,S&P 500 Index,1987-01-01,1987,376.0,470.0,-20.0,-94.0,391.6
SP500,S&P 500 Index,1988-01-01,1988,393.0,376.0,4.521276595744681,17.0,402.4
SP500,S&P 500 Index,1989-01-01,1989,460.0,393.0,17.048346055979643,67.0,423.0
SP500,S&P 500 Index,1990-01-01,1990,518.0,460.0,12.608695652173912,58.0,443.4
SP500,S&P 500 Index,1991-01-01,1991,603.0,518.0,16.409266409266408,85.0,470.0
SP500,S&P 500 Index,1992-01-01,1992,694.0,603.0,15.091210613598674,91.0,533.6
SP500,S&P 500 Index,1993-01-01,1993,717.0,694.0,3.314121037463977,23.0,598.4
SP500,S&P 500 Index,1994-01-01,1994,757.0,717.0,5.578800557880056,40.0,657.8
SP500,S&P 500 Index,1995-01-01,1995,877.0,757.0,15.852047556142669,120.0,729.6
SP500,S&P 500 Index,1996-01-01,1996,1008.0,877.0,14.937286202964653,131.0,810.6
SP500,S&P 500 Index,1997-01-01,1997,1107.0,1008.0,9.821428571428571,99.0,893.2
SP500,S&P 500 Index,1998-01-01,1998,1228.0,1107.0,10.930442637759711,121.0,995.4
SP500,S&P 500 Index,1999-01-01,1999,1477.0,1228.0,20.27687296416938,249.0,1139.4
SP500,S&P 500 Index,2000-01-01,2000,1329.0,1477.0,-10.020311442112389,-148.0,1229.8
SP500,S&P 500 Index,2001-01-01,2001,1399.0,1329.0,5.2671181339352895,70.0,1308.0
SP500,S&P 500 Index,2002-01-01,2002,1600.0,1399.0,14.367405289492494,201.0,1406.6
SP500,S&P 500 Index,2003-01-01,2003,1734.0,1600.0,8.375,134.0,1507.8
SP500,S&P 500 Index,2004-01-01,2004,1878.0,1734.0,8.304498269896193,144.0,1588.0
SP500,S&P 500 Index,2005-01-01,2005,2230.0,1878.0,18.743343982960596,352.0,1768.2
SP500,S&P 500 Index,2006-01-01,2006,2601.0,2230.0,16.63677130044843,371.0,2008.6
SP500,S&P 500 Index,2007-01-01,2007,3030.0,2601.0,16.49365628604383,429.0,2294.6
SP500,S&P 500 Index,2008-01-01,2008,1818.0,3030.0,-40.0,-1212.0,2311.4
SP500,S&P 500 Index,2009-01-01,2009,2190.0,1818.0,20.462046204620464,372.0,2373.8
SP500,S&P 500 Index,2010-01-01,2010,2412.0,2190.0,10.136986301369863,222.0,2410.2
SP500,S&P 500 Index,2011-01-01,2011,2785.0,2412.0,15.464344941956881,373.0,2447.0
SP500,S&P 500 Index,2012-01-01,2012,2994.0,2785.0,7.504488330341114,209.0,2439.8
SP500,S&P 500 Index,2013-01-01,2013,3372.0,2994.0,12.625250501002002,378.0,2750.6
SP500,S&P 500 Index,2014-01-01,2014,3674.0,3372.0,8.956109134045077,302.0,3047.4
SP500,S&P 500 Index,2015-01-01,2015,4070.0,3674.0,10.778443113772456,396.0,3379.0
SP500,S&P 500 Index,2016-01-01,2016,4670.0,4070.0,14.742014742014742,600.0,3756.0
SP500,S&P 500 Index,2017-01-01,2017,4832.0,4670.0,3.468950749464668,162.0,4123.6
SP500,S&P 500 Index,2018-01-01,2018,6123.0,4832.0,26.71771523178808,1291.0,4673.8
SP500,S&P 500 Index,2019-01-01,2019,6243.0,6123.0,1.9598236158745712,120.0,5187.6
SP500,S&P 500 Index,2020-01-01,2020,5307.0,6243.0,-14.992791926958194,-936.0,5435.0
SP500,S&P 500 Index,2021-01-01,2021,5322.0,5307.0,0.2826455624646693,15.0,5565.4
SP500,S&P 500 Index,2022-01-01,2022,6347.0,5322.0,19.25967681322811,1025.0,5868.4
SP500,S&P 500 Index,2023-01-01,2023,7384.0,6347.0,16.338427603592248,1037.0,6120.6
SP500,S&P 500 Index,2024-01-01,2024,8491.0,7384.0,14.991874322860237,1107.0,6570.2
UNRATE,Unemployment Rate (%),1970-01-01,1970,5.2,,,,5.2
UNRATE,Unemployment Rate (%),1971-01-01,1971,6.1,5.2,17.307692307692296,0.8999999999999995,5.65
UNRATE,Unemployment Rate (%),1972-01-01,1972,5.9,6.1,-3.2786885245901525,-0.1999999999999993,5.733333333333334
UNRATE,Unemployment Rate (%),1973-01-01,1973,6.5,5.9,10.169491525423723,0.5999999999999996,5.925000000000001
UNRATE,Unemployment Rate (%),1974-01-01,1974,6.3,6.5,-3.0769230769230793,-0.20000000000000018,6.000000000000001
UNRATE,Unemployment Rate (%),1975-01-01,1975,6.4,6.3,1.5873015873015959,0.10000000000000053,6.24
UNRATE,Unemployment Rate (%),1976-01-01,1976,7.4,6.4,15.625,1.0,6.5
UNRATE,Unemployment Rate (%),1977-01-01,1977,7.4,7.4,0.0,0.0,6.8
UNRATE,Unemployment Rate (%),1978-01-01,1978,6.3,7.4,-14.864864864864872,-1.1000000000000005,6.76
UNRATE,Unemployment Rate (%),1979-01-01,1979,6.4,6.3,1.5873015873015959,0.10000000000000053,6.780000000000001
UNRATE,Unemployment Rate (%),1980-01-01,1980,5.5,6.4,-14.062500000000005,-0.9000000000000004,6.6
UNRATE,Unemployment Rate (%),1981-01-01,1981,4.4,5.5,-19.999999999999993,-1.0999999999999996,6.0
UNRATE,Unemployment Rate (%),1982-01-01,1982,8.3,4.4,88.63636363636364,3.9000000000000004,6.180000000000001
UNRATE,Unemployment Rate (%),1983-01-01,1983,8.4,8.3,1.2048192771084292,0.09999999999999964,6.6
UNRATE,Unemployment Rate (%),1984-01-01,1984,3.2,8.4,-61.904761904761905,-5.2,5.96
UNRATE,Unemployment Rate (%),1985-01-01,1985,3.8,3.2,18.74999999999999,0.5999999999999996,5.62
UNRATE,Unemployment Rate (%),1986-01-01,1986,2.0,3.8,-47.368421052631575,-1.7999999999999998,5.140000000000001
UNRATE,Unemployment Rate (%),1987-01-01,1987,3.6,2.0,80.0,1.6,4.200000000000001
UNRATE,Unemployment Rate (%),1988-01-01,1988,3.5,3.6,-2.77777777777778,-0.10000000000000009,3.22
UNRATE,Unemployment Rate (%),1989-01-01,1989,3.7,3.5,5.71428571428572,0.20000000000000018,3.3200000000000003
UNRATE,Unemployment Rate (%),1990-01-01,1990,4.5,3.7,21.621621621621614,0.7999999999999998,3.46
UNRATE,Unemployment Rate (%),1991-01-01,1991,4.0,4.5,-11.11111111111111,-0.5,3.8600000000000003
UNRATE,Unemployment Rate (%),1992-01-01,1992,5.5,4.0,37.5,1.5,4.24
UNRATE,Unemployment Rate (%),1993-01-01,1993,6.3,5.5,14.545454545454541,0.7999999999999998,4.8
UNRATE,Unemployment Rate (%),1994-01-01,1994,7.3,6.3,15.873015873015872,1.0,5.5200000000000005
UNRATE,Unemployment Rate (%),1995-01-01,1995,6.6,7.3,-9.589041095890414,-0.7000000000000002,5.94
UNRATE,Unemployment Rate (%),1996-01-01,1996,6.6,6.6,0.0,0.0,6.460000000000001
UNRATE,Unemployment Rate (%),1997-01-01,1997,6.7,6.6,1.5151515151515234,0.10000000000000053,6.7
UNRATE,Unemployment Rate (%),1998-01-01,1998,7.2,6.7,7.462686567164178,0.5,6.88
UNRATE,Unemployment Rate (%),1999-01-01,1999,6.5,7.2,-9.722222222222223,-0.7000000000000002,6.719999999999999
UNRATE,Unemployment Rate (%),2000-01-01,2000,5.6,6.5,-13.846153846153852,-0.9000000000000004,6.5200000000000005
UNRATE,Unemployment Rate (%),2001-01-01,2001,5.5,5.6,-1.7857142857142794,-0.09999999999999964,6.3
UNRATE,Unemployment Rate (%),2002-01-01,2002,4.7,5.5,-14.545454545454541,-0.7999999999999998,5.8999999999999995
UNRATE,Unemployment Rate (%),2003-01-01,2003,4.6,4.7,-2.1276595744680966,-0.10000000000000053,5.38
UNRATE,Unemployment Rate (%),2004-01-01,2004,3.2,4.6,-30.43478260869564,-1.3999999999999995,4.72
UNRATE,Unemployment Rate (%),2005-01-01,2005,3.1,3.2,-3.1250000000000027,-0.10000000000000009,4.220000000000001
UNRATE,Unemployment Rate (%),2006-01-01,2006,2.8,3.1,-9.677419354838717,-0.30000000000000027,3.6799999999999997
UNRATE,Unemployment Rate (%),2007-01-01,2007,2.3,2.8,-17.857142857142858,-0.5,3.2
UNRATE,Unemployment Rate (%),2008-01-01,2008,3.3,2.3,43.47826086956522,1.0,2.9400000000000004
UNRATE,Unemployment Rate (%),2009-01-01,2009,7.6,3.3,130.3030303030303,4.3,3.8200000000000003
UNRATE,Unemployment Rate (%),2010-01-01,2010,7.9,7.6,3.947368421052641,0.3000000000000007,4.779999999999999
UNRATE,Unemployment Rate (%),2011-01-01,2011,4.4,7.9,-44.303797468354425,-3.5,5.1
UNRATE,Unemployment Rate (%),2012-01-01,2012,4.4,4.4,0.0,0.0,5.519999999999999
UNRATE,Unemployment Rate (%),2013-01-01,2013,5.4,4.4,22.727272727272727,1.0,5.9399999999999995
UNRATE,Unemployment Rate (%),2014-01-01,2014,6.0,5.4,11.111111111111104,0.5999999999999996,5.62
UNRATE,Unemployment Rate (%),2015-01-01,2015,6.2,6.0,3.333333333333336,0.20000000000000018,5.28
UNRATE,Unemployment Rate (%),2016-01-01,2016,6.8,6.2,9.677419354838705,0.5999999999999996,5.76
UNRATE,Unemployment Rate (%),2017-01-01,2017,7.2,6.8,5.882352941176476,0.40000000000000036,6.32
UNRATE,Unemployment Rate (%),2018-01-01,2018,7.9,7.2,9.722222222222223,0.7000000000000002,6.82
UNRATE,Unemployment Rate (%),2019-01-01,2019,6.8,7.9,-13.924050632911397,-1.1000000000000005,6.9799999999999995
UNRATE,Unemployment Rate (%),2020-01-01,2020,10.4,6.8,52.941176470588246,3.6000000000000005,7.82
UNRATE,Unemployment Rate (%),2021-01-01,2021,5.8,10.4,-44.23076923076923,-4.6000000000000005,7.62
UNRATE,Unemployment Rate (%),2022-01-01,2022,4.3,5.8,-25.862068965517242,-1.5,7.040000000000001
UNRATE,Unemployment Rate (%),2023-01-01,2023,4.6,4.3,6.976744186046507,0.2999999999999998,6.38
UNRATE,Unemployment Rate (%),2024-01-01,2024,4.1,4.6,-10.869565217391305,-0.5,5.840000000000001
