date,text,sentiment,sentiment_score,stock_mentioned,source,likes,replies
2023-01-25,biggest regret buying Tesla smh,negative,-0.40481091418179405,TSLA,youtube,134,1
2023-12-31,should i buy GameStop or wait?,neutral,-0.11521636389681059,GME,youtube,47,11
2024-07-14,whats the PT for Tesla?,neutral,-0.01448501769785876,TSLA,youtube,193,7
2024-06-27,waiting for SPY to dip more,neutral,-0.07185521180307752,SPY,youtube,19,1
2023-08-10,anyone still holding META?,neutral,0.06948578553240609,META,youtube,49,2
2023-11-10,"never selling my Meta shares, generational wealth",positive,0.8295709651309047,META,youtube,8,2
2024-01-03,paper hands saved me from NVDA disaster,negative,-0.383133039260527,NVDA,youtube,10,3
2023-02-05,why did i buy Nvidia?? down so bad rn,negative,-0.6026013706218485,NVDA,youtube,79,1
2024-07-20,my portfolio up 500% thanks to Meta 😂,positive,0.843592743755349,META,youtube,29,9
2023-05-09,what do yall think about AMC?,neutral,-0.12522586198332944,AMC,youtube,130,0
2024-05-18,lmao Amazon bagholders in shambles,negative,-0.6931961153924713,AMZN,youtube,9,0
2024-01-05,who else got rekt by TSLA? 😭,negative,-0.4518152371879377,TSLA,youtube,69,0
2023-06-12,🚀🚀🚀 Microsoft to the moon!!!,positive,0.34802479445486434,MSFT,youtube,159,3
2023-09-12,SPY looking interesting ngl,neutral,-0.037279088546247646,SPY,youtube,92,2
2023-06-20,"never selling my Tesla shares, generational wealth",positive,0.5151873590409148,TSLA,youtube,24,5
2024-08-18,"best stock ever, AAPL is the future",positive,0.4076967763455889,AAPL,youtube,70,2
2024-07-06,biggest regret buying AAPL smh,negative,-0.6706615751894972,AAPL,youtube,37,14
2024-05-04,told yall AMZN was gonna pump,positive,0.5741012581877345,AMZN,youtube,66,4
2023-02-11,apes together strong 🦍 MSFT,positive,0.5070944784815881,MSFT,youtube,18,4
2024-10-22,lol bears are so wrong about GameStop,positive,0.37369592554483755,GME,youtube,119,2
2023-04-14,diamond hands 💎🙌 holding Google forever,positive,0.30592997266527683,GOOGL,youtube,105,11
2023-10-08,just bought more Apple let's gooo,positive,0.45964758617983087,AAPL,youtube,19,5
2023-01-01,anyone still holding TSLA?,neutral,-0.050698016393409845,TSLA,youtube,156,7
2023-05-30,"Google scam, dont buy this garbage",negative,-0.6003716726075251,GOOGL,youtube,36,5
2023-02-26,apes together strong 🦍 Apple,positive,0.6223220919546499,AAPL,youtube,17,6
2024-02-10,SPY looking interesting ngl,neutral,0.03638202637618945,SPY,youtube,60,5
2024-08-24,diamond hands 💎🙌 holding SPY forever,positive,0.3425480839080406,SPY,youtube,58,0
2024-06-14,Google looking interesting ngl,neutral,-0.020999890990538173,GOOGL,youtube,26,9
2023-12-20,diamond hands 💎🙌 holding SPY forever,positive,0.7311199757820219,SPY,youtube,51,1
2023-01-05,"this is gonna be huge, Nvidia will 10x easy",positive,0.32593196235297434,NVDA,youtube,23,2
2024-01-18,"new to investing, is Nvidia good?",neutral,-0.00740252858024229,NVDA,youtube,69,2
2024-08-02,just bought more SPY let's gooo,positive,0.5267928697259769,SPY,youtube,92,4
2024-07-03,whats the PT for SPY?,neutral,0.017063712854627072,SPY,youtube,2,2
2024-06-07,apes together strong 🦍 GOOGL,positive,0.8797657511384376,GOOGL,youtube,11,0
2024-03-01,biggest regret buying AMC smh,negative,-0.6629250691352596,AMC,youtube,28,2
2023-03-16,TSLA making me rich fr fr,positive,0.8318616332132345,TSLA,youtube,80,3
2024-09-17,diamond hands 💎🙌 holding GOOGL forever,positive,0.5214088196075672,GOOGL,youtube,42,0
2023-06-08,"TSLA scam, dont buy this garbage",negative,-0.6358122145488566,TSLA,youtube,30,4
2023-09-07,"best stock ever, MSFT is the future",positive,0.8547605942530276,MSFT,youtube,6,0
2023-09-29,diamond hands 💎🙌 holding Microsoft forever,positive,0.6271144974541779,MSFT,youtube,57,0
2023-09-03,whats the PT for AMC?,neutral,-0.1608021031881148,AMC,youtube,90,4
2023-12-08,who else is buying the dip? NVDA gang,positive,0.5295846930393429,NVDA,youtube,27,1
2024-08-21,"never selling my SPY shares, generational wealth",positive,0.6908856527574421,SPY,youtube,33,0
2023-05-13,told yall SPY was gonna pump,positive,0.3780041731396619,SPY,youtube,64,0
2024-10-16,"SPY scam, dont buy this garbage",negative,-0.7840773090708892,SPY,youtube,116,11
2024-02-20,who else got rekt by TSLA? 😭,negative,-0.8748371914184597,TSLA,youtube,65,15
2024-09-13,told yall TSLA was gonna pump,positive,0.36338570932214515,TSLA,youtube,64,0
2024-03-29,"Meta scam, dont buy this garbage",negative,-0.40248253251785077,META,youtube,46,0
2023-04-17,"AAPL going to zero, get out now",negative,-0.3884861959069418,AAPL,youtube,151,20
2024-05-23,why did i buy NVDA?? down so bad rn,negative,-0.8683299896905853,NVDA,youtube,51,7
2024-08-14,"NVDA scam, dont buy this garbage",negative,-0.4896118004638863,NVDA,youtube,12,4
2024-02-26,"never selling my Meta shares, generational wealth",positive,0.420710485299991,META,youtube,31,2
2023-06-03,why did i buy AMC?? down so bad rn,negative,-0.5564607276613867,AMC,youtube,55,1
2024-03-05,whats the PT for Nvidia?,neutral,-0.03075272098090784,NVDA,youtube,42,3
2024-06-25,AMC looking interesting ngl,neutral,-0.08274379589677179,AMC,youtube,33,0
2023-01-04,diamond hands 💎🙌 holding Apple forever,positive,0.7733220658908482,AAPL,youtube,21,8
2023-12-03,paper hands saved me from Microsoft disaster,negative,-0.7996817223191182,MSFT,youtube,45,9
2023-03-18,lol bears are so wrong about AAPL,positive,0.4520271569147709,AAPL,youtube,34,4
2023-12-27,paper hands saved me from GOOGL disaster,negative,-0.5608641712975015,GOOGL,youtube,36,0
2023-02-03,should i buy GME or wait?,neutral,0.1476188409907268,GME,youtube,49,11
2023-01-14,waiting for Apple to dip more,neutral,0.07208516176755303,AAPL,youtube,76,3
2023-04-14,whats the PT for Tesla?,neutral,0.047260916103822936,TSLA,youtube,25,13
2023-05-05,lmao GOOGL bagholders in shambles,negative,-0.46870857379588354,GOOGL,youtube,13,1
2024-03-07,rip to everyone who bought SPY at the top,negative,-0.46947788189242373,SPY,youtube,20,1
2023-03-06,my portfolio up 500% thanks to Microsoft 😂,positive,0.5889320382763561,MSFT,youtube,17,1
2023-08-13,why did i buy MSFT?? down so bad rn,negative,-0.5539261749016582,MSFT,youtube,64,2
2024-02-18,who else got rekt by Tesla? 😭,negative,-0.7826709609863387,TSLA,youtube,155,13
2023-08-30,"best stock ever, Microsoft is the future",positive,0.544940772493174,MSFT,youtube,13,4
2023-01-25,"idk about Microsoft tbh, mixed signals",neutral,0.1257694268316608,MSFT,youtube,80,3
2023-05-13,diamond hands 💎🙌 holding MSFT forever,positive,0.33155211612862623,MSFT,youtube,10,7
2024-07-12,just bought more META let's gooo,positive,0.5575302311041588,META,youtube,3,9
2024-11-15,biggest regret buying AMC smh,negative,-0.8333113035197346,AMC,youtube,82,4
2024-09-04,Meta making me rich fr fr,positive,0.5936118752445512,META,youtube,179,0
2023-09-30,whats the PT for GameStop?,neutral,-0.17509976402341831,GME,youtube,21,7
2023-01-19,just bought more Amazon let's gooo,positive,0.7079058397994712,AMZN,youtube,96,11
2023-09-08,biggest regret buying META smh,negative,-0.3176746463065441,META,youtube,52,11
2024-10-18,lmao NVDA bagholders in shambles,negative,-0.6598134604613322,NVDA,youtube,3,3
2023-06-12,"AMC scam, dont buy this garbage",negative,-0.6823079817172011,AMC,youtube,97,3
2023-09-13,who else got rekt by Meta? 😭,negative,-0.4764827634622462,META,youtube,9,0
2024-09-03,should i buy AAPL or wait?,neutral,0.03386404126870457,AAPL,youtube,33,3
2023-07-17,"new to investing, is Nvidia good?",neutral,0.1801341866673562,NVDA,youtube,57,5
2023-12-05,"idk about AMC tbh, mixed signals",neutral,0.007332314803932594,AMC,youtube,20,0
2023-09-09,rip to everyone who bought Amazon at the top,negative,-0.7761343847225586,AMZN,youtube,57,14
2024-10-16,who else got rekt by SPY? 😭,negative,-0.8270286081820543,SPY,youtube,39,4
2023-07-20,apes together strong 🦍 GOOGL,positive,0.8031015151941823,GOOGL,youtube,45,0
2023-12-30,told yall SPY was gonna pump,positive,0.8132086012101736,SPY,youtube,116,0
2024-05-24,who else is buying the dip? GameStop gang,positive,0.7613807058620243,GME,youtube,37,14
2024-10-03,AAPL making me rich fr fr,positive,0.7192923487465692,AAPL,youtube,27,11
2024-09-06,🚀🚀🚀 SPY to the moon!!!,positive,0.7962059289881542,SPY,youtube,24,10
2023-12-13,should i buy Apple or wait?,neutral,-0.0484994206237305,AAPL,youtube,63,0
2024-10-01,paper hands saved me from TSLA disaster,negative,-0.497807960501531,TSLA,youtube,8,2
2024-05-05,paper hands saved me from GOOGL disaster,negative,-0.41252642975813253,GOOGL,youtube,70,1
2023-03-15,who else is buying the dip? SPY gang,positive,0.6361155325405401,SPY,youtube,47,3
2024-01-27,"best stock ever, GOOGL is the future",positive,0.5085551293378577,GOOGL,youtube,3,2
2024-03-06,GME looking interesting ngl,neutral,-0.13196739469306787,GME,youtube,16,19
2024-02-24,"this is gonna be huge, Amazon will 10x easy",positive,0.3373345035913452,AMZN,youtube,54,14
2023-12-25,Tesla making me rich fr fr,positive,0.5929259869658952,TSLA,youtube,72,1
2023-12-03,biggest regret buying Tesla smh,negative,-0.3662456151798811,TSLA,youtube,27,12
2024-04-27,"this is gonna be huge, GME will 10x easy",positive,0.4415710735167161,GME,youtube,18,0
2024-10-03,just bought more AMC let's gooo,positive,0.5250247766969411,AMC,youtube,104,3
2024-05-04,Meta looking interesting ngl,neutral,-0.022687529429306574,META,youtube,10,0
2023-08-27,"new to investing, is AMZN good?",neutral,0.04027116918208207,AMZN,youtube,76,10
2023-08-24,Apple looking interesting ngl,neutral,0.19128946743254982,AAPL,youtube,32,4
2023-03-15,lol bears are so wrong about META,positive,0.6647277863241329,META,youtube,87,5
2024-05-29,"NVDA scam, dont buy this garbage",negative,-0.5269640308146708,NVDA,youtube,80,5
2023-09-27,anyone still holding AMC?,neutral,-0.1840289364779315,AMC,youtube,5,5
2024-08-14,"new to investing, is TSLA good?",neutral,-0.1358329178269563,TSLA,youtube,17,0
2023-04-24,who else is buying the dip? AAPL gang,positive,0.42551650057717233,AAPL,youtube,1,0
2024-03-11,"new to investing, is Meta good?",neutral,0.014422541730834931,META,youtube,11,4
2024-01-31,"META scam, dont buy this garbage",negative,-0.3665550499519682,META,youtube,100,2
2024-05-29,told yall AMC was gonna pump,positive,0.48024591527207816,AMC,youtube,5,19
2023-01-04,biggest regret buying Microsoft smh,negative,-0.49752168810625924,MSFT,youtube,61,6
2024-11-24,🚀🚀🚀 Google to the moon!!!,positive,0.7542742943863256,GOOGL,youtube,5,4
2024-09-25,"idk about SPY tbh, mixed signals",neutral,0.06456081324751323,SPY,youtube,90,1
2023-10-01,"idk about Microsoft tbh, mixed signals",neutral,-0.00659717016893388,MSFT,youtube,39,6
2024-03-06,what do yall think about Meta?,neutral,0.003907869399619596,META,youtube,63,0
2024-09-11,rip to everyone who bought AMC at the top,negative,-0.8453676898143213,AMC,youtube,52,0
2023-11-13,AMC looking interesting ngl,neutral,-0.18755656632503356,AMC,youtube,31,13
2024-09-24,waiting for Apple to dip more,neutral,-0.1859219991439289,AAPL,youtube,1,12
2023-02-03,"never selling my Microsoft shares, generational wealth",positive,0.6276547951778355,MSFT,youtube,3,0
2023-05-13,anyone still holding Google?,neutral,0.028099249978959795,GOOGL,youtube,86,3
2023-03-02,🚀🚀🚀 AMC to the moon!!!,positive,0.5746284308989396,AMC,youtube,48,6
2024-04-29,"Apple going to zero, get out now",negative,-0.8896434087016559,AAPL,youtube,161,0
2024-08-21,why did i buy TSLA?? down so bad rn,negative,-0.7196537351675867,TSLA,youtube,32,5
2023-04-19,"AMC is trash, worst investment ever",negative,-0.8171814508820181,AMC,youtube,50,2
2024-02-04,"never selling my Nvidia shares, generational wealth",positive,0.5735336544805446,NVDA,youtube,4,2
2023-12-06,my portfolio up 500% thanks to AMC 😂,positive,0.5561798365146056,AMC,youtube,14,0
2024-10-30,"this is gonna be huge, GME will 10x easy",positive,0.3720077733154684,GME,youtube,9,8
2024-06-06,"META is trash, worst investment ever",negative,-0.47697331690467926,META,youtube,26,8
2024-01-03,"new to investing, is META good?",neutral,-0.1755280476326374,META,youtube,222,15
2023-09-03,"AMZN going to zero, get out now",negative,-0.7242068776424362,AMZN,youtube,60,15
2024-11-19,"AMZN scam, dont buy this garbage",negative,-0.3408700308981444,AMZN,youtube,1,0
2024-07-05,anyone still holding Nvidia?,neutral,-0.01770903972790147,NVDA,youtube,77,2
2023-08-06,whats the PT for META?,neutral,0.09157320468721486,META,youtube,27,0
2023-12-18,waiting for SPY to dip more,neutral,0.15930906579702142,SPY,youtube,22,7
2024-10-07,biggest regret buying META smh,negative,-0.7569645346865941,META,youtube,25,5
2024-10-01,anyone still holding TSLA?,neutral,-0.07497010916885669,TSLA,youtube,32,1
2023-06-12,paper hands saved me from Microsoft disaster,negative,-0.7168414190355384,MSFT,youtube,18,1
2023-05-29,"this is gonna be huge, GameStop will 10x easy",positive,0.4183235383386005,GME,youtube,2,1
2023-08-05,"best stock ever, Google is the future",positive,0.4704172009216694,GOOGL,youtube,78,4
2024-11-09,what do yall think about Nvidia?,neutral,0.018917105738792683,NVDA,youtube,23,4
2024-06-02,"new to investing, is Apple good?",neutral,0.13300176001294178,AAPL,youtube,69,1
2023-02-24,diamond hands 💎🙌 holding Nvidia forever,positive,0.5662733030945435,NVDA,youtube,1,3
2024-09-09,should i buy AMZN or wait?,neutral,-0.1318673462520522,AMZN,youtube,42,8
2024-02-01,"sold all my GameStop, this thing is done",negative,-0.6612733323147029,GME,youtube,65,7
2023-02-12,anyone still holding MSFT?,neutral,-0.13257613117751127,MSFT,youtube,40,3
2024-09-02,told yall Meta was gonna pump,positive,0.42392878186133753,META,youtube,46,0
2023-08-02,anyone still holding META?,neutral,0.1541763394043172,META,youtube,5,2
2024-08-30,"sold all my GameStop, this thing is done",negative,-0.886168329932874,GME,youtube,24,3
2024-07-12,TSLA looking interesting ngl,neutral,0.10064822033792548,TSLA,youtube,50,0
2023-11-04,apes together strong 🦍 GME,positive,0.554542347177164,GME,youtube,37,2
2023-10-25,apes together strong 🦍 META,positive,0.40924050694457376,META,youtube,69,2
2024-01-01,who else is buying the dip? Google gang,positive,0.4558266624397981,GOOGL,youtube,48,1
2023-05-26,waiting for SPY to dip more,neutral,-0.08065854773884668,SPY,youtube,31,1
2023-07-24,"sold all my SPY, this thing is done",negative,-0.3749646214986343,SPY,youtube,22,3
2023-04-04,biggest regret buying SPY smh,negative,-0.846085249199972,SPY,youtube,2,7
2024-07-09,"best stock ever, AMZN is the future",positive,0.4694425973075186,AMZN,youtube,52,2
2024-08-01,paper hands saved me from META disaster,negative,-0.6008253220402299,META,youtube,7,0
2023-11-07,"sold all my GameStop, this thing is done",negative,-0.8821368555557209,GME,youtube,39,1
2023-05-24,should i buy GOOGL or wait?,neutral,-0.0036299624054677015,GOOGL,youtube,63,1
2024-09-30,lol bears are so wrong about SPY,positive,0.4580900262857418,SPY,youtube,63,4
2023-03-14,rip to everyone who bought Amazon at the top,negative,-0.48757416556327715,AMZN,youtube,28,5
2023-02-21,biggest regret buying Google smh,negative,-0.43137412735381914,GOOGL,youtube,8,1
2023-01-06,AAPL making me rich fr fr,positive,0.7911764646819694,AAPL,youtube,68,3
2024-07-14,🚀🚀🚀 TSLA to the moon!!!,positive,0.7769705596948063,TSLA,youtube,1,6
2024-09-06,SPY making me rich fr fr,positive,0.49473857055328585,SPY,youtube,90,5
2024-06-11,"best stock ever, Microsoft is the future",positive,0.5879738960779877,MSFT,youtube,7,1
2024-04-09,told yall META was gonna pump,positive,0.6005981019673174,META,youtube,12,7
2024-01-21,🚀🚀🚀 AMC to the moon!!!,positive,0.44109334200505024,AMC,youtube,105,7
2023-12-26,"AAPL scam, dont buy this garbage",negative,-0.8151845214683102,AAPL,youtube,8,19
2023-02-20,whats the PT for Tesla?,neutral,-0.020326092643211224,TSLA,youtube,74,5
2023-12-30,"this is gonna be huge, SPY will 10x easy",positive,0.8298346375395405,SPY,youtube,37,2
2024-11-18,who else is buying the dip? MSFT gang,positive,0.3459411850920697,MSFT,youtube,29,21
2023-01-18,"never selling my SPY shares, generational wealth",positive,0.8531272760216095,SPY,youtube,102,6
2024-09-11,"best stock ever, AMC is the future",positive,0.3885860955822953,AMC,youtube,3,7
2024-08-30,rip to everyone who bought Google at the top,negative,-0.5400952673141315,GOOGL,youtube,46,2
2024-10-13,"new to investing, is GameStop good?",neutral,0.06966721622266187,GME,youtube,7,1
2023-01-24,diamond hands 💎🙌 holding META forever,positive,0.57068393970063,META,youtube,202,0
2023-12-07,who else got rekt by GameStop? 😭,negative,-0.4223779440589414,GME,youtube,10,23
2023-03-14,AMC making me rich fr fr,positive,0.38744470552438665,AMC,youtube,3,3
2023-05-23,"sold all my Nvidia, this thing is done",negative,-0.8885241896257619,NVDA,youtube,11,0
2023-09-16,apes together strong 🦍 GameStop,positive,0.5055235377057646,GME,youtube,18,4
2024-08-18,"best stock ever, AAPL is the future",positive,0.6546930027736435,AAPL,youtube,34,2
2023-09-22,should i buy MSFT or wait?,neutral,-0.018369542275063294,MSFT,youtube,4,2
2023-01-15,my portfolio up 500% thanks to GOOGL 😂,positive,0.8531330913512745,GOOGL,youtube,36,3
2023-07-04,why did i buy Apple?? down so bad rn,negative,-0.3393745922157475,AAPL,youtube,47,5
2023-08-04,who else got rekt by Tesla? 😭,negative,-0.84649771368817,TSLA,youtube,25,0
2023-05-21,"sold all my AMZN, this thing is done",negative,-0.3352670189428256,AMZN,youtube,3,0
2023-03-12,Google making me rich fr fr,positive,0.3288152325599479,GOOGL,youtube,10,4
2024-10-05,should i buy TSLA or wait?,neutral,0.18216467763161182,TSLA,youtube,62,1
2023-10-02,lmao META bagholders in shambles,negative,-0.3627515651597881,META,youtube,148,2
2024-05-14,"Microsoft scam, dont buy this garbage",negative,-0.3039098869762503,MSFT,youtube,78,3
2023-05-14,"idk about TSLA tbh, mixed signals",neutral,-0.052560521925536424,TSLA,youtube,24,2
2023-06-28,apes together strong 🦍 Tesla,positive,0.5131413103983016,TSLA,youtube,37,6
2023-08-04,waiting for Google to dip more,neutral,-0.1646177037257854,GOOGL,youtube,54,11
2024-01-28,should i buy GameStop or wait?,neutral,0.16189104296917844,GME,youtube,43,0
2023-06-01,"SPY is trash, worst investment ever",negative,-0.8833648051428905,SPY,youtube,173,4
2024-01-24,just bought more AMZN let's gooo,positive,0.3633702271570416,AMZN,youtube,15,5
2023-02-13,"AAPL going to zero, get out now",negative,-0.5151075175166471,AAPL,youtube,13,0
2024-10-23,Google looking interesting ngl,neutral,-0.188166862181905,GOOGL,youtube,84,9
2024-07-23,my portfolio up 500% thanks to Tesla 😂,positive,0.3744961119286865,TSLA,youtube,14,6
2023-08-29,why did i buy GME?? down so bad rn,negative,-0.8728012187712035,GME,youtube,34,0
2024-01-19,"SPY scam, dont buy this garbage",negative,-0.7579189379637297,SPY,youtube,14,13
2023-04-04,waiting for AMC to dip more,neutral,-0.006334301043199264,AMC,youtube,61,2
2024-03-12,"best stock ever, AMC is the future",positive,0.6640606751823327,AMC,youtube,30,3
2023-10-20,TSLA making me rich fr fr,positive,0.32945324996939435,TSLA,youtube,36,2
2024-09-27,just bought more AAPL let's gooo,positive,0.38620586181286215,AAPL,youtube,0,0
2024-11-03,whats the PT for Microsoft?,neutral,-0.10450462185496004,MSFT,youtube,42,22
2023-12-21,diamond hands 💎🙌 holding Tesla forever,positive,0.3486449496883793,TSLA,youtube,29,18
2023-07-22,whats the PT for Amazon?,neutral,0.14471393861508158,AMZN,youtube,36,4
2024-08-14,🚀🚀🚀 Apple to the moon!!!,positive,0.7274365811717929,AAPL,youtube,23,4
2023-03-16,should i buy Nvidia or wait?,neutral,0.05060132290643854,NVDA,youtube,14,2
2023-08-29,whats the PT for GOOGL?,neutral,0.18764661237629543,GOOGL,youtube,60,7
2024-05-16,told yall Microsoft was gonna pump,positive,0.3106289457053815,MSFT,youtube,45,0
2023-07-05,"idk about GameStop tbh, mixed signals",neutral,-0.014170173183898627,GME,youtube,5,2
2024-03-06,whats the PT for Nvidia?,neutral,-0.06320840426574503,NVDA,youtube,0,10
2024-02-18,who else is buying the dip? AMC gang,positive,0.7406954403666306,AMC,youtube,31,2
2023-11-18,lol bears are so wrong about GameStop,positive,0.49600686228570734,GME,youtube,115,1
2023-04-02,who else is buying the dip? META gang,positive,0.37914879504643373,META,youtube,95,5
2024-04-18,"never selling my AAPL shares, generational wealth",positive,0.5881040651157537,AAPL,youtube,32,5
2023-07-31,"Microsoft scam, dont buy this garbage",negative,-0.4746259177422913,MSFT,youtube,18,2
2024-03-13,"best stock ever, AAPL is the future",positive,0.4158737041582419,AAPL,youtube,216,1
2024-04-06,"never selling my AMZN shares, generational wealth",positive,0.743134224380134,AMZN,youtube,26,0
2024-04-28,told yall AMC was gonna pump,positive,0.5226918277681047,AMC,youtube,51,8
2024-01-25,GME making me rich fr fr,positive,0.6398398168562811,GME,youtube,151,1
2023-10-18,"idk about AMC tbh, mixed signals",neutral,0.0833491984090905,AMC,youtube,47,1
2023-06-14,who else got rekt by AMC? 😭,negative,-0.3995746392439977,AMC,youtube,67,0
2024-03-11,biggest regret buying NVDA smh,negative,-0.3033102705287195,NVDA,youtube,16,0
2024-10-22,lmao Meta bagholders in shambles,negative,-0.7664677741633974,META,youtube,177,0
2024-04-26,"this is gonna be huge, AMZN will 10x easy",positive,0.568943307933238,AMZN,youtube,14,4
2023-10-23,just bought more Tesla let's gooo,positive,0.4595895236279651,TSLA,youtube,43,0
2023-06-28,Apple making me rich fr fr,positive,0.4603481850426314,AAPL,youtube,46,0
2023-09-26,lmao AMC bagholders in shambles,negative,-0.4107548152065146,AMC,youtube,54,4
2023-12-03,🚀🚀🚀 Microsoft to the moon!!!,positive,0.7285580776931093,MSFT,youtube,152,2
2024-06-21,who else is buying the dip? GME gang,positive,0.41019692326913143,GME,youtube,126,2
2024-01-21,told yall TSLA was gonna pump,positive,0.5575535247575022,TSLA,youtube,287,9
2024-08-22,apes together strong 🦍 GOOGL,positive,0.582921832546947,GOOGL,youtube,105,4
2023-06-13,SPY making me rich fr fr,positive,0.6681088096305076,SPY,youtube,13,3
2024-07-12,told yall Google was gonna pump,positive,0.5440454323147869,GOOGL,youtube,50,9
2023-03-02,Google looking interesting ngl,neutral,0.1168863615219099,GOOGL,youtube,51,2
2023-12-24,paper hands saved me from AMC disaster,negative,-0.32550506527742906,AMC,youtube,0,0
2023-08-20,told yall NVDA was gonna pump,positive,0.3125964425108723,NVDA,youtube,17,8
2023-10-11,rip to everyone who bought SPY at the top,negative,-0.8285573995592885,SPY,youtube,19,3
2024-10-29,waiting for GME to dip more,neutral,-0.16494567288690606,GME,youtube,141,4
2023-06-29,just bought more Tesla let's gooo,positive,0.8543006618540185,TSLA,youtube,112,4
2023-05-03,who else got rekt by TSLA? 😭,negative,-0.8874102022282181,TSLA,youtube,25,12
2024-08-05,what do yall think about Amazon?,neutral,-0.014825066569126605,AMZN,youtube,17,1
2024-01-30,diamond hands 💎🙌 holding AMC forever,positive,0.426571631551652,AMC,youtube,15,10
2023-12-21,told yall AMC was gonna pump,positive,0.8111584494743367,AMC,youtube,22,7
2024-10-11,who else is buying the dip? AAPL gang,positive,0.33672690419338763,AAPL,youtube,85,2
2023-03-25,who else got rekt by AMC? 😭,negative,-0.8650414118753686,AMC,youtube,166,10
2024-10-20,biggest regret buying Microsoft smh,negative,-0.5291866327910926,MSFT,youtube,18,2
2023-08-13,rip to everyone who bought GOOGL at the top,negative,-0.7418553070791697,GOOGL,youtube,83,5
2024-01-15,"Meta going to zero, get out now",negative,-0.4468580812800288,META,youtube,6,1
2023-06-13,who else is buying the dip? AAPL gang,positive,0.4309278462848426,AAPL,youtube,31,0
2023-06-04,"never selling my Amazon shares, generational wealth",positive,0.5579074462238102,AMZN,youtube,1,0
2023-08-28,why did i buy META?? down so bad rn,negative,-0.5765459129866515,META,youtube,57,6
2024-07-04,my portfolio up 500% thanks to GME 😂,positive,0.5771515760463826,GME,youtube,7,3
2023-02-02,told yall Amazon was gonna pump,positive,0.572245055456581,AMZN,youtube,1,1
2024-04-15,anyone still holding Tesla?,neutral,0.08203265233413409,TSLA,youtube,138,1
2024-09-30,just bought more GME let's gooo,positive,0.6569262056605101,GME,youtube,31,6
2023-10-24,"new to investing, is Amazon good?",neutral,0.18703967732810017,AMZN,youtube,43,0
2024-09-16,why did i buy Google?? down so bad rn,negative,-0.5779688235562691,GOOGL,youtube,18,21
2024-10-28,apes together strong 🦍 GameStop,positive,0.33723063158125965,GME,youtube,62,15
2024-03-29,why did i buy Amazon?? down so bad rn,negative,-0.34099140262742034,AMZN,youtube,56,4
2024-07-25,who else got rekt by AMC? 😭,negative,-0.47969580259267175,AMC,youtube,1,3
2023-03-06,"new to investing, is SPY good?",neutral,0.0948103623161416,SPY,youtube,79,2
2024-03-27,"idk about GME tbh, mixed signals",neutral,0.13782255028486412,GME,youtube,7,0
2023-02-24,"idk about GameStop tbh, mixed signals",neutral,0.02902127745643951,GME,youtube,91,6
2023-11-27,"this is gonna be huge, Meta will 10x easy",positive,0.5553189868805299,META,youtube,14,1
2023-04-01,my portfolio up 500% thanks to Amazon 😂,positive,0.7294917438232524,AMZN,youtube,72,19
2023-02-09,lmao AMC bagholders in shambles,negative,-0.37869991637903544,AMC,youtube,93,4
2024-08-29,apes together strong 🦍 Apple,positive,0.5904834762707671,AAPL,youtube,57,12
2023-01-13,anyone still holding Apple?,neutral,0.16464314278299558,AAPL,youtube,24,8
2024-01-03,"new to investing, is GOOGL good?",neutral,-0.14887766288191484,GOOGL,youtube,28,3
2023-11-02,"this is gonna be huge, GME will 10x easy",positive,0.3097108013591347,GME,youtube,7,0
2023-10-02,diamond hands 💎🙌 holding GME forever,positive,0.4934826677076808,GME,youtube,10,0
2023-09-19,should i buy Tesla or wait?,neutral,-0.18139260146197256,TSLA,youtube,22,9
2023-06-18,"new to investing, is MSFT good?",neutral,0.14876559550345458,MSFT,youtube,0,19
2024-02-08,lmao TSLA bagholders in shambles,negative,-0.4880040756100234,TSLA,youtube,83,4
2023-11-24,anyone still holding AAPL?,neutral,-0.035877754576033954,AAPL,youtube,69,10
2023-06-23,"new to investing, is Nvidia good?",neutral,0.19381498365375144,NVDA,youtube,18,6
2024-04-16,told yall AMC was gonna pump,positive,0.6727570535553297,AMC,youtube,19,4
2024-04-30,who else got rekt by Meta? 😭,negative,-0.36172172021343807,META,youtube,19,2
2023-12-07,what do yall think about Microsoft?,neutral,0.15176526998217515,MSFT,youtube,65,8
2023-03-18,should i buy Meta or wait?,neutral,0.056348950981085055,META,youtube,42,1
2023-09-05,my portfolio up 500% thanks to Google 😂,positive,0.3398739155742804,GOOGL,youtube,41,2
2023-10-01,what do yall think about MSFT?,neutral,-0.049085710251504044,MSFT,youtube,125,0
2024-07-04,"sold all my Nvidia, this thing is done",negative,-0.860585742395612,NVDA,youtube,6,3
2023-01-29,🚀🚀🚀 GME to the moon!!!,positive,0.44419366109512015,GME,youtube,73,7
2024-05-20,why did i buy GOOGL?? down so bad rn,negative,-0.8222528015495522,GOOGL,youtube,53,2
2024-08-10,told yall Nvidia was gonna pump,positive,0.5178619923657307,NVDA,youtube,16,1
2023-11-06,my portfolio up 500% thanks to AMC 😂,positive,0.7131597124052972,AMC,youtube,1,2
2024-06-16,"this is gonna be huge, AMC will 10x easy",positive,0.7028004186618034,AMC,youtube,9,3
2024-07-29,whats the PT for AMZN?,neutral,-0.14118799631394158,AMZN,youtube,79,20
2024-01-31,🚀🚀🚀 GOOGL to the moon!!!,positive,0.36282309411745295,GOOGL,youtube,7,1
